Title,SentencesCount,Category1,Category2,Category3,Link,EnTitle,EnCat1,EnCat2,EnCat3,EnLink
باکتری‌های اکسیدکننده آهن,25,علوم محیطی,آلودگی آب,,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%DA%A9%D8%AA%D8%B1%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%DA%A9%D8%B3%DB%8C%D8%AF%DA%A9%D9%86%D9%86%D8%AF%D9%87_%D8%A2%D9%87%D9%86,Iron-oxidizing bacteria,Environmental science,Water pollution,,https://en.wikipedia.org/wiki/Iron-oxidizing_bacteria
تصفیه آب,30,علوم محیطی,آلودگی آب,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B5%D9%81%DB%8C%D9%87_%D8%A2%D8%A8,Water treatment,Environmental science,Water pollution,,https://en.wikipedia.org/wiki/Water_treatment
تصفیه فاضلاب,18,علوم محیطی,آلودگی آب,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B5%D9%81%DB%8C%D9%87_%D9%81%D8%A7%D8%B6%D9%84%D8%A7%D8%A8,Sewage treatment,Environmental science,Water pollution,,https://en.wikipedia.org/wiki/Sewage_treatment
چاه تزریقی,15,علوم محیطی,آلودگی آب,,https://fa.wikipedia.org/wiki/%DA%86%D8%A7%D9%87_%D8%AA%D8%B2%D8%B1%DB%8C%D9%82%DB%8C,Injection well,Environmental science,Water pollution,,https://en.wikipedia.org/wiki/Injection_well
ایمنی جمعی,20,علوم محیطی,علوم اجتماعی زیست‌محیطی,همه‌گیرشناسی,https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D9%85%D9%86%DB%8C_%D8%AC%D9%85%D8%B9%DB%8C,Herd immunity,Environmental science,Environmental social science,Epidemiology,https://en.wikipedia.org/wiki/Herd_immunity
فاصله‌گذاری اجتماعی,19,علوم محیطی,علوم اجتماعی زیست‌محیطی,همه‌گیرشناسی,https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B5%D9%84%D9%87%E2%80%8C%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C,Social distancing,Environmental science,Environmental social science,Epidemiology,https://en.wikipedia.org/wiki/Social_distancing
همه‌گیرشناسی خودکشی,20,علوم محیطی,علوم اجتماعی زیست‌محیطی,همه‌گیرشناسی,https://fa.wikipedia.org/wiki/%D9%87%D9%85%D9%87%E2%80%8C%DA%AF%DB%8C%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_%D8%AE%D9%88%D8%AF%DA%A9%D8%B4%DB%8C,Epidemiology of suicide,Environmental science,Environmental social science,Epidemiology,https://en.wikipedia.org/wiki/Epidemiology_of_suicide
آبیاری قطره‌ای,16,کشاورزی,,,https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%DB%8C%D8%A7%D8%B1%DB%8C_%D9%82%D8%B7%D8%B1%D9%87%E2%80%8C%D8%A7%DB%8C,Drip irrigation,Agriculture,,,https://en.wikipedia.org/wiki/Drip_irrigation
پالایشگاه شکر,16,کشاورزی,,,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D9%84%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87_%D8%B4%DA%A9%D8%B1,Sugar refinery,Agriculture,,,https://en.wikipedia.org/wiki/Sugar_refinery
کشاورزی پایدار,18,کشاورزی,,,https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C_%D9%BE%D8%A7%DB%8C%D8%AF%D8%A7%D8%B1,Sustainable agriculture,Agriculture,,,https://en.wikipedia.org/wiki/Sustainable_agriculture
کود,31,کشاورزی,,,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%AF,Fertilizer,Agriculture,,,https://en.wikipedia.org/wiki/Fertilizer
آب بازیافتی,25,کشاورزی,کشاورزی پایدار,,https://fa.wikipedia.org/wiki/%D8%A2%D8%A8_%D8%A8%D8%A7%D8%B2%DB%8C%D8%A7%D9%81%D8%AA%DB%8C,Reclaimed water,Agriculture,Sustainable agriculture,,https://en.wikipedia.org/wiki/Reclaimed_water
باغ ذن,25,کشاورزی,گل‌پروری و سبزی‌کاری و باغداری,,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%BA_%D8%B0%D9%86,Japanese dry garden,Agriculture,,,https://en.wikipedia.org/wiki/Japanese_dry_garden
بن‌سای,122,کشاورزی,گل‌پروری و سبزی‌کاری و باغداری,,https://fa.wikipedia.org/wiki/%D8%A8%D9%86%E2%80%8C%D8%B3%D8%A7%DB%8C,Bonsai,Agriculture,,,https://en.wikipedia.org/wiki/Bonsai
خاک,25,کشاورزی,گل‌پروری و سبزی‌کاری و باغداری,,https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%DA%A9,Soil,Agriculture,,,https://en.wikipedia.org/wiki/Soil
گلخانه,30,کشاورزی,گل‌پروری و سبزی‌کاری و باغداری,,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%AE%D8%A7%D9%86%D9%87,Greenhouse,Agriculture,,,https://en.wikipedia.org/wiki/Greenhouse
پلی‌دی‌متیل‌سیلوکسان,18,کشاورزی,صنایع غذایی,افزودنی‌های خوراکی,https://fa.wikipedia.org/wiki/%D9%BE%D9%84%DB%8C%E2%80%8C%D8%AF%DB%8C%E2%80%8C%D9%85%D8%AA%DB%8C%D9%84%E2%80%8C%D8%B3%DB%8C%D9%84%D9%88%DA%A9%D8%B3%D8%A7%D9%86,Polydimethylsiloxane,Agriculture,Food industry,Food additives,https://en.wikipedia.org/wiki/Polydimethylsiloxane
گلیسیرین,24,کشاورزی,صنایع غذایی,افزودنی‌های خوراکی,https://fa.wikipedia.org/wiki/%DA%AF%D9%84%DB%8C%D8%B3%DB%8C%D8%B1%DB%8C%D9%86,Glycerol,Agriculture,Food industry,Food additives,https://en.wikipedia.org/wiki/Glycerol
منیزیم کلرید,20,کشاورزی,صنایع غذایی,افزودنی‌های خوراکی,https://fa.wikipedia.org/wiki/%D9%85%D9%86%DB%8C%D8%B2%DB%8C%D9%85_%DA%A9%D9%84%D8%B1%DB%8C%D8%AF,Magnesium chloride,Agriculture,Food industry,Food additives,https://en.wikipedia.org/wiki/Magnesium_chloride
براتوورست,18,کشاورزی,صنایع غذایی,غذاهای حاضری,https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D8%AA%D9%88%D9%88%D8%B1%D8%B3%D8%AA,Bratwurst,Agriculture,Food industry,Fast food,https://en.wikipedia.org/wiki/Bratwurst
تخم‌مرغ,16,کشاورزی,صنایع غذایی,غذاهای حاضری,https://fa.wikipedia.org/wiki/%D8%AA%D8%AE%D9%85%E2%80%8C%D9%85%D8%B1%D8%BA,Egg as food,Agriculture,Food industry,Fast food,https://en.wikipedia.org/wiki/Egg_as_food
غلات,27,کشاورزی,صنایع غذایی,غلات,https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D8%AA,Cereal,Agriculture,Food industry,Cereals,https://en.wikipedia.org/wiki/Cereal
برنج,27,کشاورزی,صنایع غذایی,غلات,https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D9%86%D8%AC,Rice,Agriculture,Food industry,Cereals,https://en.wikipedia.org/wiki/Rice
ذرت,19,کشاورزی,صنایع غذایی,غلات,https://fa.wikipedia.org/wiki/%D8%B0%D8%B1%D8%AA,Maize,Agriculture,Food industry,Cereals,https://en.wikipedia.org/wiki/Maize
گندم,30,کشاورزی,صنایع غذایی,غلات,https://fa.wikipedia.org/wiki/%DA%AF%D9%86%D8%AF%D9%85,Wheat,Agriculture,Food industry,Cereals,https://en.wikipedia.org/wiki/Wheat
کووید ۱۹,36,بهداشت عمومی,,,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D9%88%DB%8C%D8%AF_%DB%B1%DB%B9,COVID-19,Public health,,,https://en.wikipedia.org/wiki/COVID-19
اسمز معکوس,15,بهداشت عمومی,تصفیه آب,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%B2_%D9%85%D8%B9%DA%A9%D9%88%D8%B3,Reverse osmosis,Public health,Water treatment,,https://en.wikipedia.org/wiki/Reverse_osmosis
بیورآکتور غشایی,62,بهداشت عمومی,تصفیه آب,,https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D9%88%D8%B1%D8%A2%DA%A9%D8%AA%D9%88%D8%B1_%D8%BA%D8%B4%D8%A7%DB%8C%DB%8C,Membrane bioreactor,Public health,Water treatment,,https://en.wikipedia.org/wiki/Membrane_bioreactor
کمبود آب,57,بهداشت عمومی,تصفیه آب,,https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A8%D9%88%D8%AF_%D8%A2%D8%A8,Water scarcity,Public health,Water treatment,,https://en.wikipedia.org/wiki/Water_scarcity
نمک‌زدایی,20,بهداشت عمومی,تصفیه آب,,https://fa.wikipedia.org/wiki/%D9%86%D9%85%DA%A9%E2%80%8C%D8%B2%D8%AF%D8%A7%DB%8C%DB%8C,Desalination,Public health,Water treatment,,https://en.wikipedia.org/wiki/Desalination
بارداری,19,بهداشت عمومی,سلامت زنان,,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C,Pregnancy,Public health,Women%27s health,,https://en.wikipedia.org/wiki/Pregnancy
دیابت بارداری,28,بهداشت عمومی,سلامت زنان,,https://fa.wikipedia.org/wiki/%D8%AF%DB%8C%D8%A7%D8%A8%D8%AA_%D8%A8%D8%A7%D8%B1%D8%AF%D8%A7%D8%B1%DB%8C,Gestational diabetes,Public health,Women%27s health,,https://en.wikipedia.org/wiki/Gestational_diabetes
سلولیت (تجمع چربی),29,بهداشت عمومی,سلامت زنان,,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D9%88%D9%84%DB%8C%D8%AA_(%D8%AA%D8%AC%D9%85%D8%B9_%DA%86%D8%B1%D8%A8%DB%8C),Cellulite,Public health,Women%27s health,,https://en.wikipedia.org/wiki/Cellulite
اعمال تروریستی روی منابع تأمین آب,15,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D9%85%D8%A7%D9%84_%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D8%AA%DB%8C_%D8%B1%D9%88%DB%8C_%D9%85%D9%86%D8%A7%D8%A8%D8%B9_%D8%AA%D8%A3%D9%85%DB%8C%D9%86_%D8%A2%D8%A8,Water supply terrorism,Public health,Water supply,,https://en.wikipedia.org/wiki/Water_supply_terrorism
بحران آب در ایران,37,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D8%A8%D8%AD%D8%B1%D8%A7%D9%86_%D8%A2%D8%A8_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,Water scarcity in Iran,Public health,Water supply,,https://en.wikipedia.org/wiki/Water_scarcity_in_Iran
بهره‌وری آب,17,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D9%87%E2%80%8C%D9%88%D8%B1%DB%8C_%D8%A2%D8%A8,Water efficiency,Public health,Water supply,,https://en.wikipedia.org/wiki/Water_efficiency
تولیدکننده آب از هوا,15,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D9%84%DB%8C%D8%AF%DA%A9%D9%86%D9%86%D8%AF%D9%87_%D8%A2%D8%A8_%D8%A7%D8%B2_%D9%87%D9%88%D8%A7,Atmospheric water generator,Public health,Water supply,,https://en.wikipedia.org/wiki/Atmospheric_water_generator
قنات,32,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D9%82%D9%86%D8%A7%D8%AA,Qanat,Public health,Water supply,,https://en.wikipedia.org/wiki/Qanat
منابع آب,51,بهداشت عمومی,منابع آب,,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%A7%D8%A8%D8%B9_%D8%A2%D8%A8,Water resources,Public health,Water supply,,https://en.wikipedia.org/wiki/Water_resources
آنفلوانزای خوکی,17,بهداشت عمومی,فاجعه‌های بهداشتی,دنیاگیری‌ها,https://fa.wikipedia.org/wiki/%D8%A2%D9%86%D9%81%D9%84%D9%88%D8%A7%D9%86%D8%B2%D8%A7%DB%8C_%D8%AE%D9%88%DA%A9%DB%8C,Swine influenza,Public health,Health disasters,Pandemics,https://en.wikipedia.org/wiki/Swine_influenza
دنیاگیری کووید-۱۹,43,بهداشت عمومی,فاجعه‌های بهداشتی,دنیاگیری‌ها,https://fa.wikipedia.org/wiki/%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DA%A9%D9%88%D9%88%DB%8C%D8%AF-%DB%B1%DB%B9,COVID-19 pandemic,Public health,Health disasters,Pandemics,https://en.wikipedia.org/wiki/COVID-19_pandemic
مرگ سیاه,16,بهداشت عمومی,فاجعه‌های بهداشتی,دنیاگیری‌ها,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DA%AF_%D8%B3%DB%8C%D8%A7%D9%87,Black Death,Public health,Health disasters,Pandemics,https://en.wikipedia.org/wiki/Black_Death
وبا,18,بهداشت عمومی,فاجعه‌های بهداشتی,دنیاگیری‌ها,https://fa.wikipedia.org/wiki/%D9%88%D8%A8%D8%A7,Cholera,Public health,Health disasters,Pandemics,https://en.wikipedia.org/wiki/Cholera
جیل استاین,16,پزشکان,پزشکان زن,,https://fa.wikipedia.org/wiki/%D8%AC%DB%8C%D9%84_%D8%A7%D8%B3%D8%AA%D8%A7%DB%8C%D9%86,Jill Stein,Physicians,Women physicians,,https://en.wikipedia.org/wiki/Jill_Stein
ابن سینا,35,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B3%DB%8C%D9%86%D8%A7,Avicenna,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Avicenna
ابن طفیل,15,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B7%D9%81%DB%8C%D9%84,Ibn Tufail,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Ibn_Tufail
اخوینی بخاری,56,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AE%D9%88%DB%8C%D9%86%DB%8C_%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C,Abu Bakr Rabee Ibn Ahmad Al-Akhawyni Bokhari,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Abu_Bakr_Rabee_Ibn_Ahmad_Al-Akhawyni_Bokhari
جعفر صادق,63,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%B5%D8%A7%D8%AF%D9%82,Ja%27far al-Sadiq,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Ja%27far_al-Sadiq
زکریای رازی,31,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%B2%DA%A9%D8%B1%DB%8C%D8%A7%DB%8C_%D8%B1%D8%A7%D8%B2%DB%8C,Abu Bakr al-Razi,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Abu_Bakr_al-Razi
رشیدالدین فضل‌الله همدانی,16,پزشکان,پزشکان سده‌های میانه اسلامی,,https://fa.wikipedia.org/wiki/%D8%B1%D8%B4%DB%8C%D8%AF%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,Rashid al-Din Hamadani,Physicians,Physicians of the medieval Islamic world,,https://en.wikipedia.org/wiki/Rashid_al-Din_Hamadani
اطمینان‌پذیری,19,پیشگیری,ایمنی,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B7%D9%85%DB%8C%D9%86%D8%A7%D9%86%E2%80%8C%D9%BE%D8%B0%DB%8C%D8%B1%DB%8C,Dependability,Prevention,Safety,,https://en.wikipedia.org/wiki/Dependability
دزدگیر,15,پیشگیری,ایمنی,,https://fa.wikipedia.org/wiki/%D8%AF%D8%B2%D8%AF%DA%AF%DB%8C%D8%B1,Security alarm,Prevention,Safety,,https://en.wikipedia.org/wiki/Security_alarm
خالص، سپید، مرگ‌آور,40,پیشگیری,رژیم غذایی,,https://fa.wikipedia.org/wiki/%D8%AE%D8%A7%D9%84%D8%B5%D8%8C_%D8%B3%D9%BE%DB%8C%D8%AF%D8%8C_%D9%85%D8%B1%DA%AF%E2%80%8C%D8%A2%D9%88%D8%B1,"Pure, White and Deadly",Prevention,Diets,,"https://en.wikipedia.org/wiki/Pure,_White_and_Deadly"
خوردنی‌های تابو,80,پیشگیری,رژیم غذایی,,https://fa.wikipedia.org/wiki/%D8%AE%D9%88%D8%B1%D8%AF%D9%86%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%AA%D8%A7%D8%A8%D9%88,Food and drink prohibitions,Prevention,Diets,,https://en.wikipedia.org/wiki/Food_and_drink_prohibitions
پرونده الکترونیک بیمار,71,داده‌ورزی سلامت,,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D9%86%D8%AF%D9%87_%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9_%D8%A8%DB%8C%D9%85%D8%A7%D8%B1,Electronic health record,Health informatics,,,https://en.wikipedia.org/wiki/Electronic_health_record
پزشکی از راه دور,25,داده‌ورزی سلامت,,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%A7%D8%B2_%D8%B1%D8%A7%D9%87_%D8%AF%D9%88%D8%B1,Telehealth,Health informatics,,,https://en.wikipedia.org/wiki/Telehealth
تشخیص به کمک کامپیوتر,37,داده‌ورزی سلامت,,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B4%D8%AE%DB%8C%D8%B5_%D8%A8%D9%87_%DA%A9%D9%85%DA%A9_%DA%A9%D8%A7%D9%85%D9%BE%DB%8C%D9%88%D8%AA%D8%B1,Computer-aided diagnosis,Health informatics,,,https://en.wikipedia.org/wiki/Computer-aided_diagnosis
مدیریت اطلاعات سلامت,28,داده‌ورزی سلامت,,,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA_%D8%B3%D9%84%D8%A7%D9%85%D8%AA,Health information management,Health informatics,,,https://en.wikipedia.org/wiki/Health_information_management
ادبیات,24,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D8%A8%DB%8C%D8%A7%D8%AA,Literature,Literature,,,https://en.wikipedia.org/wiki/Literature
ادبیات داستانی,21,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D8%A8%DB%8C%D8%A7%D8%AA_%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%DB%8C,Fiction,Literature,,,https://en.wikipedia.org/wiki/Fiction
ادبیات گمانه‌زن,15,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D8%A8%DB%8C%D8%A7%D8%AA_%DA%AF%D9%85%D8%A7%D9%86%D9%87%E2%80%8C%D8%B2%D9%86,Speculative fiction,Literature,,,https://en.wikipedia.org/wiki/Speculative_fiction
رمان,16,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%A7%D9%86,Novel,Literature,,,https://en.wikipedia.org/wiki/Novel
روایت,30,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%A7%DB%8C%D8%AA,Narrative,Literature,,,https://en.wikipedia.org/wiki/Narrative
زندگی‌نامه,18,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C%E2%80%8C%D9%86%D8%A7%D9%85%D9%87,Biography,Literature,,,https://en.wikipedia.org/wiki/Biography
شعر,19,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B4%D8%B9%D8%B1,Poetry,Literature,,,https://en.wikipedia.org/wiki/Poetry
شیوه روایت,24,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D9%88%D9%87_%D8%B1%D9%88%D8%A7%DB%8C%D8%AA,Narration,Literature,,,https://en.wikipedia.org/wiki/Narration
ضرب‌المثل,16,ادبیات,,,https://fa.wikipedia.org/wiki/%D8%B6%D8%B1%D8%A8%E2%80%8C%D8%A7%D9%84%D9%85%D8%AB%D9%84,Proverb,Literature,,,https://en.wikipedia.org/wiki/Proverb
ادیب برومند,22,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%DB%8C%D8%A8_%D8%A8%D8%B1%D9%88%D9%85%D9%86%D8%AF,Adib Boroumand,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Adib_Boroumand
پروین اعتصامی,47,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D9%86_%D8%A7%D8%B9%D8%AA%D8%B5%D8%A7%D9%85%DB%8C,Parvin E%27tesami,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Parvin_E%27tesami
حسین الهی قمشه‌ای,16,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A7%D9%84%D9%87%DB%8C_%D9%82%D9%85%D8%B4%D9%87%E2%80%8C%D8%A7%DB%8C,Hossein Elahi Ghomshei,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Hossein_Elahi_Ghomshei
محمدتقی بهار,32,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%A8%D9%87%D8%A7%D8%B1,Mohammad-Taqi Bahar,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Mohammad-Taqi_Bahar
پرویز ناتل خانلری,21,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%86%D8%A7%D8%AA%D9%84_%D8%AE%D8%A7%D9%86%D9%84%D8%B1%DB%8C,Parviz Natel-Khanlari,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Parviz_Natel-Khanlari
علی‌اکبر دهخدا,39,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AF%D9%87%D8%AE%D8%AF%D8%A7,Ali-Akbar Dehkhoda,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Ali-Akbar_Dehkhoda
محمدامین ریاحی,22,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%85%DB%8C%D9%86_%D8%B1%DB%8C%D8%A7%D8%AD%DB%8C,Mohammad-Amin Riahi,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Mohammad-Amin_Riahi
عباس زریاب خویی,21,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%B2%D8%B1%DB%8C%D8%A7%D8%A8_%D8%AE%D9%88%DB%8C%DB%8C,Abbas Zaryab,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Abbas_Zaryab
علی‌اکبر سعیدی سیرجانی,15,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B3%D8%B9%DB%8C%D8%AF%DB%8C_%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86%DB%8C,Ali-Akbar Sa%27idi Sirjani,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Ali-Akbar_Sa%27idi_Sirjani
شهریار (شاعر),16,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1_(%D8%B4%D8%A7%D8%B9%D8%B1),Mohammad-Hossein Shahriar,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Mohammad-Hossein_Shahriar
بزرگ علوی,30,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%A8%D8%B2%D8%B1%DA%AF_%D8%B9%D9%84%D9%88%DB%8C,Bozorg Alavi,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Bozorg_Alavi
محمدعلی فروغی,93,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%81%D8%B1%D9%88%D8%BA%DB%8C,Mohammad Ali Foroughi,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Mohammad_Ali_Foroughi
محمد معین,25,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B9%DB%8C%D9%86,Mohammad Moin,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Mohammad_Moin
مولوی,41,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D9%84%D9%88%DB%8C,Rumi,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Rumi
سعید نفیسی,21,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%D9%86%D9%81%DB%8C%D8%B3%DB%8C,Saeed Nafisi,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Saeed_Nafisi
یاور همدانی,19,ادبیات,پژوهشگران ادبیات اهل ایران,,https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D9%88%D8%B1_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,Ahmad NikTalab,Literature,Iranian literary scholars,,https://en.wikipedia.org/wiki/Ahmad_NikTalab
ادبیات فارسی,45,ادبیات,تاریخ ادبیات,,https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D8%A8%DB%8C%D8%A7%D8%AA_%D9%81%D8%A7%D8%B1%D8%B3%DB%8C,Persian literature,Literature,History of literature,,https://en.wikipedia.org/wiki/Persian_literature
کلیله و دمنه,20,ادبیات,تاریخ ادبیات,,https://fa.wikipedia.org/wiki/%DA%A9%D9%84%DB%8C%D9%84%D9%87_%D9%88_%D8%AF%D9%85%D9%86%D9%87,Kal%C4%ABla wa-Dimna,Literature,History of literature,,https://en.wikipedia.org/wiki/Kal%C4%ABla_wa-Dimna
